id1;id2;class
1905;19399;DPL
1905;6545;DPL
1905;6274;DPL
2104;52813;DPL
2104;56048;DPL
2104;42884;DPL
2212;2797;DPL
2212;56121;DPL
2005;6713;DPL
1673;5761;DPL
1135;2633;DPL
1276;28297;DPL
1884;53075;DPL
1884;22041;DPL
1174;17709;DPL
25;46445;DPL
25;13760;DPL
25;35083;DPL
25;35867;DPL
25;47608;DPL
25;34167;DPL
143;30672;DPL
143;26785;DPL
2151;65736;DPL
2006;30077;DPL
2199;39778;DPL
2067;56010;DPL
1986;48644;DPL
1986;59430;DPL
1986;49542;DPL
1986;44377;DPL
1469;61685;DPL
1469;64204;DPL
1469;52727;DPL
2231;47257;DPL
2231;57164;DPL
1599;37243;DPL
1599;66108;DPL
1599;63191;DPL
1599;9322;DPL
2119;22986;DPL
185;53593;DPL
1727;14446;DPL
1413;41299;DPL
1413;59257;DPL
1413;45409;DPL
1590;48573;DPL
1590;44253;DPL
1590;58820;DPL
1435;55834;DPL
1435;66811;DPL
68;22923;DPL
68;57417;DPL
1424;4800;DPL
1424;17949;DPL
1471;14899;DPL
1471;9226;DPL
1471;21956;DPL
1881;32841;DPL
1881;42557;DPL
2186;23259;DPL
1887;65864;DPL
1339;17706;DPL
1339;18437;DPL
1264;5290;DPL
2032;44186;DPL
1507;38170;DPL
1507;49273;DPL
1345;65682;DPL
2100;32978;DPL
1427;14571;DPL
1362;28995;DPL
1555;55361;DPL
1555;57374;DPL
1555;39424;DPL
1555;66227;DPL
90;8549;DPL
90;58074;DPL
66;39123;DPL
66;38632;DPL
66;44126;DPL
1547;54967;DPL
1440;36337;DPL
1440;7706;DPL
1146;12024;DPL
1146;54899;DPL
1146;48306;DPL
104;18167;DPL
255;11332;DPL
255;36700;DPL
255;3467;DPL
255;3425;DPL
255;5700;DPL
255;14260;DPL
255;7397;DPL
255;66401;DPL
2124;17976;DPL
2123;15491;DPL
2219;16962;DPL
2153;55929;DPL
2153;66550;DPL
1419;48932;DPL
1198;11429;DPL
1198;15766;DPL
87;22657;DPL
87;51250;DPL
87;47243;DPL
2232;54243;DPL
2044;58034;DPL
2221;60791;DPL
2221;53048;DPL
2147;35062;DPL
2147;22228;DPL
2147;26515;DPL
2147;31524;DPL
1890;3627;DPL
154;32528;DPL
2585;38195;DPL
1849;55502;DPL
1640;32966;DPL
1640;58158;DPL
1640;28346;DPL
1640;38042;DPL
1640;38749;DPL
1640;41083;DPL
1506;60101;DPL
1506;60492;DPL
2079;3155;DPL
2086;7826;DPL
2086;3205;DPL
1490;15468;DPL
50;47776;DPL
50;37529;DPL
50;52634;DPL
50;50595;DPL
50;21998;DPL
1486;35000;DPL
1932;60659;DPL
1932;64692;DPL
1932;57177;DPL
1932;53352;DPL
1932;31881;DPL
1746;19235;DPL
1746;31742;DPL
2130;63221;DPL
2117;38784;DPL
1806;41277;DPL
1806;35707;DPL
1806;47891;DPL
1806;39911;DPL
1806;26687;DPL
1806;7448;DPL
1806;44315;DPL
1806;52090;DPL
54;47726;DPL
1240;12314;DPL
2218;39472;DPL
1138;29523;DPL
2008;44243;DPL
1356;50532;DPL
1356;13204;DPL
1467;14133;DPL
1467;41356;DPL
2185;62615;DPL
2185;63718;DPL
2242;26585;DPL
2242;30230;DPL
1915;24063;DPL
1351;11450;DPL
1351;28761;DPL
2083;52929;DPL
1716;31565;DPL
1716;21652;DPL
1716;35260;DPL
1477;40382;DPL
1477;31566;DPL
1818;65432;DPL
1818;56506;DPL
1818;58949;DPL
1338;55404;DPL
1255;22921;DPL
1255;16115;DPL
1255;20222;DPL
2090;61979;DPL
1298;28213;DPL
1108;19596;DPL
1394;26388;DPL
2134;38305;DPL
2135;50362;DPL
2135;46749;DPL
2056;54314;DPL
2056;56841;DPL
2580;7293;DPL
2580;57592;DPL
2580;3892;DPL
2580;4514;DPL
2580;24882;DPL
2580;18460;DPL
2580;52056;DPL
2580;46014;DPL
2580;6580;DPL
1409;37222;DPL
1409;40135;DPL
1754;66355;DPL
1754;6738;DPL
2165;44740;DPL
1281;23826;DPL
1281;51906;DPL
2111;29880;DPL
1854;20123;DPL
1416;39062;DPL
1701;21659;DPL
1701;35129;DPL
2136;59138;DPL
2225;38470;DPL
2102;33098;DPL
2102;7255;DPL
2102;29467;DPL
192;16341;DPL
44;66252;DPL
1996;10649;DPL
1996;2630;DPL
136;22855;DPL
136;28019;DPL
136;18680;DPL
136;11897;DPL
2582;43091;DPL
2582;33137;DPL
2582;26178;DPL
2582;50243;DPL
2582;12399;DPL
2582;29720;DPL
2582;31715;DPL
2582;60694;DPL
2582;13627;DPL
177;34380;DPL
1088;41724;DPL
2047;9672;DPL
141;17423;DPL
1891;36995;DPL
1891;51281;DPL
1059;42529;DPL
2226;51471;DPL
1046;43382;DPL
1046;44802;DPL
1046;57255;DPL
2230;10855;DPL
2230;21782;DPL
2092;38598;DPL
48;15312;DPL
1208;22816;DPL
1208;16437;DPL
2001;43251;DPL
1576;25586;DPL
2060;36498;DPL
1475;40948;DPL
1475;56483;DPL
237;51552;DPL
237;43523;DPL
237;43545;DPL
237;46942;DPL
2017;43842;DPL
1880;41523;DPL
1896;15278;DPL
2144;35291;DPL
32;31539;DPL
32;50199;DPL
32;63360;DPL
2085;14963;DPL
2118;65850;DPL
1317;12492;DPL
2215;4171;DPL
1212;38928;DPL
1212;42801;DPL
1131;47164;DPL
2106;9867;DPL
244;40829;DPL
27;57478;DPL
27;56395;DPL
27;59824;DPL
27;52531;DPL
27;20802;DPL
27;54789;DPL
14;52484;DPL
14;55764;DPL
2181;50436;DPL
2181;36812;DPL
2181;41210;DPL
2181;39677;DPL
2108;12735;DPL
2108;57977;DPL
1928;62784;DPL
1928;64366;DPL
1071;19899;DPL
2161;56095;DPL
1714;25095;DPL
1360;25216;DPL
1360;21575;DPL
1360;49281;DPL
2214;25138;DPL
2227;31348;DPL
2227;21215;DPL
2227;13453;DPL
1123;43104;DPL
1123;25491;DPL
1123;26928;DPL
1123;34930;DPL
1165;19656;DPL
1165;35987;DPL
1165;48503;DPL
1165;58873;DPL
1165;44269;DPL
1150;61491;DPL
1150;10765;DPL
1789;52443;DPL
1789;58231;DPL
1042;60100;DPL
1042;54981;DPL
2076;8633;DPL
2076;63880;DPL
2076;52629;DPL
1269;25188;DPL
1269;18439;DPL
1269;19072;DPL
1269;11032;DPL
201;7939;DPL
1195;52589;DPL
1195;46649;DPL
229;21255;DPL
229;33112;DPL
2065;48458;DPL
2065;43773;DPL
2592;42218;DPL
1225;60116;DPL
1431;62979;DPL
1431;50259;DPL
1819;58296;DPL
1037;59584;DPL
1037;26968;DPL
1037;13213;DPL
1037;38819;DPL
234;54240;DPL
2026;16903;DPL
2026;43326;DPL
18;47016;DPL
18;40469;DPL
18;38531;DPL
114;41701;DPL
1375;51526;DPL
1375;45881;DPL
2040;21216;DPL
2040;24152;DPL
1618;3789;DPL
1618;8254;DPL
1814;12721;DPL
1814;59775;DPL
1814;29788;DPL
1814;56691;DPL
1814;9647;DPL
1814;15989;DPL
1089;52937;DPL
1089;38912;DPL
1089;44379;DPL
1089;57027;DPL
1566;25330;DPL
2025;51206;DPL
1389;18833;DPL
1389;27739;DPL
1389;18936;DPL
1389;53257;DPL
1389;22959;DPL
1389;59038;DPL
1389;32323;DPL
1966;11865;DPL
1583;8691;DPL
1583;53312;DPL
1583;4968;DPL
1784;6868;DPL
1784;2873;DPL
1940;31943;DPL
2205;27647;DPL
1738;55808;DPL
1738;7919;DPL
63;25386;DPL
2169;13287;DPL
2169;18459;DPL
2195;24985;DPL
2195;23730;DPL
2195;30463;DPL
2152;48919;DPL
1843;10159;DPL
1461;21599;DPL
1178;27034;DPL
140;61099;DPL
1845;65463;DPL
1637;60013;DPL
1637;26580;DPL
1679;13650;DPL
1679;23307;DPL
1679;66845;DPL
1232;45161;DPL
10;38175;DPL
10;54351;DPL
10;51530;DPL
10;47662;DPL
162;12362;DPL
2019;34654;DPL
1660;49679;DPL
2051;21586;DPL
2051;35211;DPL
2051;27922;DPL
1055;2631;DPL
1055;6672;DPL
1055;11802;DPL
1055;15292;DPL
1437;6820;DPL
1437;23341;DPL
1437;15038;DPL
1283;36648;DPL
1875;30019;DPL
1875;25118;DPL
73;14825;DPL
73;49962;DPL
73;10751;DPL
73;8439;DPL
73;34980;DPL
73;16367;DPL
73;37654;DPL
73;31994;DPL
73;39827;DPL
73;61330;DPL
73;41947;DPL
73;49404;DPL
73;42111;DPL
73;56235;DPL
250;54545;DPL
250;55975;DPL
250;14237;DPL
2063;20545;DPL
2061;41265;DPL
2061;40598;DPL
2125;16978;DPL
1501;37522;DPL
1596;26092;DPL
1596;36910;DPL
1063;44239;DPL
1465;54257;DPL
1114;25932;DPL
1786;13956;DPL
1118;13728;DPL
1812;8138;DPL
1812;17723;DPL
1385;21209;DPL
1385;32946;DPL
1385;42860;DPL
1385;24153;DPL
1385;4925;DPL
1636;9808;DPL
1251;44066;DPL
1251;58732;DPL
1777;40219;DPL
46;21864;DPL
80;58786;DPL
80;54508;DPL
80;50748;DPL
168;39720;DPL
168;44433;DPL
168;53550;DPL
168;34985;DPL
1267;37379;DPL
1267;27129;DPL
2204;61141;DPL
1126;6760;DPL
1126;15872;DPL
1657;38307;DPL
1657;41841;DPL
1535;23083;DPL
1851;45666;DPL
2129;66102;DPL
2148;12790;DPL
1159;34592;DPL
1652;58341;DPL
1652;45906;DPL
1249;64107;DPL
1249;9420;DPL
2007;63239;DPL
2002;51194;DPL
2107;53923;DPL
1997;27760;DPL
1997;43226;DPL
1997;32356;DPL
1997;21409;DPL
1997;15787;DPL
1997;25534;DPL
1164;21569;DPL
1164;34255;DPL
1202;64380;DPL
1202;24773;DPL
2206;57587;DPL
1084;5128;DPL
1334;66393;DPL
1474;8318;DPL
1474;56396;DPL
1474;60873;DPL
1907;61554;DPL
1907;10020;DPL
1242;56401;DPL
1242;7321;DPL
1313;65280;DPL
1313;8397;DPL
1313;53577;DPL
1313;63073;DPL
2062;44919;DPL
1354;14606;DPL
1354;63362;DPL
247;7756;DPL
1534;12630;DPL
1788;13531;DPL
2235;45305;DPL
1855;61803;DPL
1897;54950;DPL
1897;66579;DPL
2248;45930;DPL
2248;49789;DPL
2248;36662;DPL
2028;12454;DPL
2003;14854;DPL
2003;13393;DPL
2003;3412;DPL
1213;40484;DPL
1213;5835;DPL
1213;30387;DPL
1213;34350;DPL
1213;20925;DPL
252;28242;DPL
1446;47160;DPL
2112;30138;DPL
1951;51101;DPL
2177;7238;DPL
2177;59831;DPL
2177;55881;DPL
2070;60856;DPL
1958;48933;DPL
1958;47709;DPL
109;26051;DPL
109;25829;DPL
2614;32541;DPL
1305;43844;DPL
2191;15198;DPL
2191;7695;DPL
2191;5722;DPL
2088;47569;DPL
2088;50805;DPL
1047;14868;DPL
1047;12020;DPL
1603;30309;DPL
1603;63034;DPL
1603;40444;DPL
1358;46202;DPL
1732;27990;DPL
1732;5062;DPL
1372;65101;DPL
1522;15355;DPL
1522;56034;DPL
1729;51627;DPL
1729;51065;DPL
1729;61746;DPL
1729;64961;DPL
1729;48831;DPL
56;21257;DPL
1580;16540;DPL
1539;36190;DPL
1563;3654;DPL
1563;7924;DPL
1563;17397;DPL
1331;56825;DPL
1331;66177;DPL
2127;65546;DPL
2127;57711;DPL
2127;54020;DPL
2127;38274;DPL
2133;29144;DPL
2133;30115;DPL
190;20057;DPL
1671;4806;DPL
1671;44240;DPL
1671;8879;DPL
1671;11040;DPL
1500;41225;DPL
1500;58926;DPL
1675;34867;DPL
1675;55665;DPL
1675;62083;DPL
1675;61342;DPL
1675;48259;DPL
1675;7410;DPL
1675;19945;DPL
1675;3450;DPL
1675;27806;DPL
1675;57171;DPL
1675;52708;DPL
1675;66535;DPL
1779;47779;DPL
1;12843;DPL
1;62612;DPL
1;19227;DPL
1;49165;DPL
2603;64278;DPL
2603;2966;DPL
1950;36772;DPL
1111;49810;DPL
1111;38071;DPL
1458;4307;DPL
1458;16572;DPL
1458;13807;DPL
1458;7986;DPL
1458;22911;DPL
1032;25112;DPL
1343;13464;DPL
2164;36583;DPL
1365;6530;DPL
2196;21005;DPL
105;60506;DPL
105;48464;DPL
1526;31154;DPL
1526;43198;DPL
2172;27939;DPL
2572;52433;DPL
2572;35343;DPL
1258;65921;DPL
2053;13865;DPL
1954;26786;DPL
1954;22875;DPL
1954;60135;DPL
1954;64359;DPL
1954;20248;DPL
1954;18424;DPL
1954;28714;DPL
1954;16389;DPL
1954;4067;DPL
1954;37860;DPL
1954;57668;DPL
2143;31041;DPL
1406;8857;DPL
1310;9273;DPL
1831;2760;DPL
1831;36610;DPL
1831;29657;DPL
1831;46774;DPL
1831;33699;DPL
1782;56070;DPL
2010;59326;DPL
2145;5028;DPL
2145;25575;DPL
2145;16414;DPL
1293;10127;DPL
2046;57925;DPL
1770;2999;DPL
1770;15648;DPL
1078;31890;DPL
1078;31762;DPL
1712;24665;DPL
1712;10405;DPL
1712;21799;DPL
2142;14111;DPL
2142;24983;DPL
116;36804;DPL
116;44908;DPL
2140;33817;DPL
1724;24787;DPL
1724;28717;DPL
2128;5756;DPL
1825;14170;DPL
1825;33443;DPL
1825;53485;DPL
1825;16079;DPL
1874;12719;DPL
1874;28938;DPL
1874;23615;DPL
1874;30563;DPL
1874;16868;DPL
1874;5093;DPL
1874;63470;DPL
1874;8697;DPL
150;47282;DPL
1821;46130;DPL
1868;35037;DPL
2615;14324;DPL
2615;4647;DPL
2615;18112;DPL
2615;26797;DPL
2615;29267;DPL
2615;24110;DPL
1316;16544;DPL
2072;11994;DPL
2072;44680;DPL
2072;52182;DPL
2238;16830;DPL
2238;66247;DPL
1425;56084;DPL
1425;49926;DPL
1425;42305;DPL
1425;33513;DPL
1425;65862;DPL
1425;25827;DPL
1425;46391;DPL
1425;35857;DPL
1425;50131;DPL
1425;59113;DPL
1425;31359;DPL
1425;54592;DPL
1425;16814;DPL
1051;50869;DPL
1189;3536;DPL
1189;55638;DPL
1189;14838;DPL
1189;12536;DPL
2188;35186;DPL
2188;38669;DPL
2188;30613;DPL
2188;66625;DPL
175;24737;DPL
1562;62241;DPL
1562;66461;DPL
2156;34038;DPL
2156;42594;DPL
1733;17887;DPL
1733;24851;DPL
1733;30813;DPL
2154;55283;DPL
2154;13595;DPL
2154;4877;DPL
2068;36912;DPL
1848;62785;DPL
2584;62848;DPL
2584;9576;DPL
2584;41374;DPL
2094;10297;DPL
1643;32777;DPL
1110;23153;DPL
1110;12229;DPL
1744;62098;DPL
1744;23630;DPL
2612;64827;DPL
2612;18329;DPL
2612;61704;DPL
1752;43275;DPL
1752;26875;DPL
120;47668;DPL
1238;17886;DPL
242;24240;DPL
242;15698;DPL
242;7134;DPL
242;11695;DPL
112;16470;DPL
112;21149;DPL
112;18945;DPL
2059;33828;DPL
1682;43517;DPL
1756;54949;DPL
1086;21534;DPL
206;20283;DPL
127;24777;DPL
156;64045;DPL
20;22553;DPL
20;51429;DPL
20;59616;DPL
20;60626;DPL
20;23104;DPL
20;23825;DPL
20;50467;DPL
20;28585;DPL
20;13861;DPL
20;36880;DPL
20;21833;DPL
20;30290;DPL
20;5338;DPL
20;36401;DPL
20;21351;DPL
20;7676;DPL
2024;24668;DPL
1367;57289;DPL
2160;43899;DPL
174;34842;DPL
1801;31155;DPL
1801;40141;DPL
1801;60078;DPL
1801;44366;DPL
1801;56316;DPL
1801;39238;DPL
2178;30675;DPL
1687;18440;DPL
1687;13643;DPL
1687;7799;DPL
1829;27901;DPL
1829;9690;DPL
164;4407;DPL
164;63192;DPL
164;30370;DPL
164;57700;DPL
164;65387;DPL
1971;35670;DPL
1971;32172;DPL
1761;15335;DPL
1073;13625;DPL
1073;26266;DPL
1073;22675;DPL
1370;54291;DPL
1247;59828;DPL
2246;66002;DPL
7;41609;DPL
2578;64181;DPL
2578;24530;DPL
1994;46893;DPL
1938;29184;DPL
35;57828;DPL
1058;32836;DPL
1510;26480;DPL
1510;60606;DPL
1510;50323;DPL
1152;40075;DPL
1152;50006;DPL
1463;34268;DPL
1253;29611;DPL
1253;30161;DPL
2229;65068;DPL
2223;14673;DPL
2223;48478;DPL
2223;31224;DPL
2097;65099;DPL
2097;61991;DPL
2097;43407;DPL
1401;13928;DPL
147;20282;DPL
147;15816;DPL
2082;39814;DPL
1669;13770;DPL
1669;23263;DPL
2103;3330;DPL
2569;36814;DPL
2569;19770;DPL
2569;60149;DPL
2569;12567;DPL
2569;27957;DPL
2569;47979;DPL
2033;32266;DPL
16;5797;DPL
1862;66779;DPL
225;14152;DPL
225;10532;DPL
2110;24549;DPL
1184;32077;DPL
1120;35519;DPL
1620;47471;DPL
1620;57865;DPL
1620;19145;DPL
2237;24352;DPL
1104;51202;DPL
117;63252;DPL
1678;23393;DPL
1678;40826;DPL
1678;51366;DPL
1678;61376;DPL
1678;30971;DPL
1678;31341;DPL
1678;19845;DPL
1678;35650;DPL
2105;16816;DPL
2105;6161;DPL
2105;48494;DPL
1053;48985;DPL
1053;64311;DPL
1541;27489;DPL
1541;20704;DPL
2000;47594;DPL
1550;15858;DPL
2011;25917;DPL
2011;6710;DPL
2099;22837;DPL
1808;3845;DPL
1808;60684;DPL
1532;39580;DPL
1532;43391;DPL
1532;44564;DPL
1629;44834;DPL
1129;59269;DPL
2182;19509;DPL
2182;26283;DPL
33;63837;DPL
33;6359;DPL
2004;63003;DPL
2004;59279;DPL
2004;55603;DPL
1395;31317;DPL
2055;19769;DPL
1869;56372;DPL
1869;4078;DPL
1869;39749;DPL
1869;57004;DPL
1869;51994;DPL
1869;49477;DPL
1869;60230;DPL
1869;36003;DPL
1869;59244;DPL
1869;8178;DPL
1382;46764;DPL
1382;49665;DPL
2057;63684;DPL
1496;26078;DPL
1496;59770;DPL
1572;29515;DPL
1572;56383;DPL
1572;44313;DPL
1572;32729;DPL
1572;48519;DPL
2034;28530;DPL
2034;4685;DPL
2200;45100;DPL
2200;37777;DPL
1708;56524;DPL
72;40337;DPL
52;13469;DPL
52;8980;DPL
1271;5224;DPL
1726;60195;DPL
2058;41893;DPL
1205;2917;DPL
1205;15522;DPL
62;29071;DPL
62;32597;DPL
253;34994;DPL
253;31072;DPL
253;5891;DPL
2116;29403;DPL
1204;39616;DPL
1204;42925;DPL
1204;61291;DPL
1243;57251;DPL
203;12382;DPL
203;6135;DPL
203;15063;DPL
1933;62423;DPL
1933;58641;DPL
1093;23098;DPL
1093;30083;DPL
1093;19018;DPL
1093;4863;DPL
1093;12370;DPL
1093;15061;DPL
1668;27165;DPL
2071;16472;DPL
1980;61030;DPL
1980;7507;DPL
1980;55624;DPL
1980;59206;DPL
1980;3461;DPL
1980;50336;DPL
1209;65276;DPL
1209;63070;DPL
1209;55761;DPL
1209;58880;DPL
1209;5520;DPL
1209;53592;DPL
2016;43116;DPL
2084;10406;DPL
2084;52031;DPL
2234;27778;DPL
2234;38289;DPL
2234;41684;DPL
1200;60317;DPL
1200;2719;DPL
2137;36405;DPL
208;22645;DPL
1069;30814;DPL
1069;31324;DPL
1693;52238;DPL
1693;48888;DPL
1664;31276;DPL
1245;53346;DPL
1245;54459;DPL
2089;65094;DPL
2093;15738;DPL
2228;32608;DPL
1653;47962;DPL
1653;55895;DPL
1653;7152;DPL
1605;60769;DPL
1605;63182;DPL
1741;46163;DPL
1741;35447;DPL
1741;6371;DPL
1483;53258;DPL
709;55470;DPL
184;29491;DPL
184;62440;DPL
184;52378;DPL
202;9303;DPL
22;41587;DPL
64;49861;DPL
118;66527;DPL
2599;42308;DPL
2616;3891;DPL
2616;60175;DPL
1981;39930;DPL
1901;13104;DPL
1878;41422;DPL
1952;60716;DPL
2595;19836;DPL
2595;24939;DPL
506;49049;DPL
506;64863;DPL
871;21343;DPL
642;58105;DPL
642;18389;DPL
642;11890;DPL
685;20716;DPL
685;58015;DPL
380;25831;DPL
380;22485;DPL
752;9674;DPL
1834;43357;DPL
2581;37249;DPL
1917;16199;DPL
848;12261;DPL
981;23708;DPL
670;37093;DPL
670;7540;DPL
670;13812;DPL
670;5443;DPL
670;16051;DPL
111;8620;DPL
111;31798;DPL
1942;9339;DPL
1942;66190;DPL
307;5114;DPL
525;54108;DPL
525;23145;DPL
525;62301;DPL
525;38201;DPL
525;17797;DPL
730;31117;DPL
730;3885;DPL
730;23631;DPL
730;43822;DPL
730;19946;DPL
578;37407;DPL
578;38217;DPL
515;5853;DPL
515;15487;DPL
515;10506;DPL
515;34978;DPL
518;44780;DPL
518;57149;DPL
518;35286;DPL
178;25846;DPL
178;25639;DPL
178;32392;DPL
178;6903;DPL
692;56828;DPL
692;31042;DPL
692;14938;DPL
692;60061;DPL
239;66194;DPL
207;9454;DPL
1011;43639;DPL
1011;23874;DPL
1011;65632;DPL
1011;54339;DPL
198;46616;DPL
198;64313;DPL
547;51077;DPL
547;22751;DPL
547;46539;DPL
989;10943;DPL
989;54669;DPL
8;61502;DPL
8;43364;DPL
1949;36071;DPL
442;41954;DPL
442;31227;DPL
442;13509;DPL
690;14709;DPL
690;31834;DPL
632;5500;DPL
632;19848;DPL
632;34086;DPL
385;24066;DPL
385;58916;DPL
385;19150;DPL
385;30929;DPL
385;17848;DPL
385;9281;DPL
476;27135;DPL
476;20317;DPL
476;23181;DPL
358;6291;DPL
358;8486;DPL
358;42494;DPL
784;18857;DPL
370;36533;DPL
370;63180;DPL
1993;64998;DPL
812;30063;DPL
667;12307;DPL
649;8250;DPL
857;13335;DPL
857;18537;DPL
755;34180;DPL
392;24614;DPL
392;18652;DPL
656;4015;DPL
843;47600;DPL
843;40504;DPL
843;45532;DPL
843;32111;DPL
843;10109;DPL
807;15100;DPL
807;44750;DPL
402;47339;DPL
282;33660;DPL
282;22997;DPL
282;49698;DPL
282;25554;DPL
1835;3803;DPL
607;60057;DPL
607;3664;DPL
363;54152;DPL
363;55893;DPL
128;26947;DPL
489;7268;DPL
489;15078;DPL
643;55156;DPL
415;42265;DPL
415;51325;DPL
415;64603;DPL
415;35816;DPL
415;22079;DPL
415;49647;DPL
1008;38216;DPL
1008;8680;DPL
1008;46890;DPL
1008;41833;DPL
716;47935;DPL
716;59407;DPL
716;11706;DPL
595;53373;DPL
595;14058;DPL
334;62379;DPL
334;41082;DPL
238;55410;DPL
2608;58547;DPL
2608;9039;DPL
2608;66473;DPL
2608;51903;DPL
2608;37711;DPL
110;39101;DPL
199;51611;DPL
1968;40216;DPL
1861;5483;DPL
2579;58202;DPL
2579;24906;DPL
36;3346;DPL
761;30384;DPL
19;60633;DPL
19;43666;DPL
19;42941;DPL
19;31011;DPL
19;44005;DPL
204;10775;DPL
429;2783;DPL
362;16908;DPL
362;6150;DPL
346;15493;DPL
346;57308;DPL
740;27088;DPL
459;39455;DPL
459;48613;DPL
275;25359;DPL
173;48050;DPL
1999;44475;DPL
1999;28185;DPL
2574;40429;DPL
640;65634;DPL
640;64303;DPL
581;23649;DPL
581;55745;DPL
779;17529;DPL
617;42586;DPL
566;52429;DPL
566;45317;DPL
566;62741;DPL
566;65057;DPL
566;56390;DPL
566;30535;DPL
566;42335;DPL
566;43564;DPL
566;32664;DPL
566;25035;DPL
566;11118;DPL
566;13751;DPL
566;51451;DPL
566;38501;DPL
973;52863;DPL
1886;22893;DPL
979;65353;DPL
591;56744;DPL
591;54660;DPL
142;2987;DPL
1957;55145;DPL
388;15369;DPL
388;5841;DPL
388;11598;DPL
388;19452;DPL
30;26073;DPL
231;16992;DPL
302;9053;DPL
549;42104;DPL
549;39296;DPL
659;36626;DPL
659;31791;DPL
659;5478;DPL
538;65781;DPL
538;64201;DPL
486;43204;DPL
486;50898;DPL
486;46879;DPL
486;25300;DPL
732;66754;DPL
85;5476;DPL
375;59600;DPL
45;44936;DPL
236;6224;DPL
236;23061;DPL
535;18816;DPL
657;24941;DPL
427;49791;DPL
427;47512;DPL
743;55449;DPL
832;35692;DPL
832;47761;DPL
832;65766;DPL
832;35944;DPL
832;62939;DPL
1840;57049;DPL
723;26456;DPL
969;26325;DPL
969;19156;DPL
1995;59452;DPL
1888;34684;DPL
915;14449;DPL
915;39532;DPL
885;25994;DPL
727;56206;DPL
727;15581;DPL
227;52538;DPL
654;48350;DPL
409;13235;DPL
774;7048;DPL
408;48820;DPL
408;56306;DPL
408;66640;DPL
799;58321;DPL
799;45850;DPL
799;51542;DPL
799;50440;DPL
799;62770;DPL
799;43505;DPL
467;4361;DPL
467;17840;DPL
414;56128;DPL
414;60103;DPL
271;4824;DPL
1972;21801;DPL
853;3023;DPL
853;14769;DPL
914;52720;DPL
850;39176;DPL
850;46556;DPL
850;13708;DPL
753;61618;DPL
753;60154;DPL
753;47118;DPL
753;51481;DPL
268;26973;DPL
268;21399;DPL
268;61524;DPL
158;65177;DPL
158;53296;DPL
2;66308;DPL
601;49579;DPL
601;10863;DPL
396;41762;DPL
431;19266;DPL
431;37817;DPL
431;43187;DPL
431;29736;DPL
512;4725;DPL
512;7941;DPL
851;65438;DPL
837;38856;DPL
837;42216;DPL
28;62618;DPL
497;29396;DPL
497;55004;DPL
55;54063;DPL
55;52771;DPL
133;62302;DPL
372;60144;DPL
554;21454;DPL
554;29717;DPL
554;61401;DPL
554;18745;DPL
1969;43969;DPL
106;56573;DPL
892;57667;DPL
584;32448;DPL
584;19914;DPL
584;18181;DPL
584;40904;DPL
584;14119;DPL
584;27732;DPL
584;29874;DPL
584;45897;DPL
584;24090;DPL
865;28722;DPL
562;3652;DPL
436;18426;DPL
456;9909;DPL
456;51873;DPL
456;11677;DPL
456;49520;DPL
456;20773;DPL
456;14139;DPL
487;55243;DPL
487;58964;DPL
487;65409;DPL
487;64259;DPL
487;11737;DPL
95;30199;DPL
693;54685;DPL
693;58059;DPL
693;13301;DPL
574;10542;DPL
574;37739;DPL
699;6225;DPL
444;29791;DPL
927;29896;DPL
797;48287;DPL
718;40044;DPL
264;32610;DPL
609;20117;DPL
609;25895;DPL
609;21752;DPL
609;28852;DPL
17;34865;DPL
996;17257;DPL
1859;66368;DPL
646;45829;DPL
646;45560;DPL
1906;42994;DPL
978;63060;DPL
978;42824;DPL
249;2808;DPL
99;60965;DPL
99;51970;DPL
1976;26271;DPL
1976;31130;DPL
1976;19997;DPL
1990;43999;DPL
1973;43999;DPL
531;54906;DPL
531;5911;DPL
531;34243;DPL
531;33732;DPL
531;30987;DPL
589;13209;DPL
589;15915;DPL
123;16190;DPL
123;4436;DPL
983;35976;DPL
983;44251;DPL
2593;48280;DPL
465;28986;DPL
465;8338;DPL
465;26213;DPL
543;10616;DPL
543;57726;DPL
555;65493;DPL
555;60471;DPL
1916;30390;DPL
337;55943;DPL
1904;41474;DPL
38;14504;DPL
38;19564;DPL
113;19564;DPL
325;48355;DPL
187;48355;DPL
5;7593;DPL
79;48355;DPL
1893;48355;DPL
448;10151;DPL
448;17249;DPL
625;45192;DPL
625;41066;DPL
625;25069;DPL
625;58936;DPL
625;33284;DPL
130;12011;DPL
130;59197;DPL
778;52978;DPL
778;33536;DPL
500;20108;DPL
500;65505;DPL
500;24149;DPL
500;45736;DPL
680;30294;DPL
652;45877;DPL
652;62178;DPL
652;42291;DPL
734;34719;DPL
352;33012;DPL
352;17901;DPL
352;26956;DPL
1946;37550;DPL
1946;59425;DPL
1882;13933;DPL
1965;58897;DPL
119;33431;DPL
119;25798;DPL
31;65534;DPL
31;30104;DPL
179;43022;DPL
721;36288;DPL
259;53146;DPL
782;4069;DPL
782;20007;DPL
218;12256;DPL
806;9965;DPL
806;30308;DPL
806;37845;DPL
529;41313;DPL
826;44170;DPL
830;30070;DPL
406;30591;DPL
406;10319;DPL
406;52032;DPL
994;66522;DPL
994;59681;DPL
994;19572;DPL
994;49223;DPL
994;53283;DPL
994;64102;DPL
994;28618;DPL
994;50683;DPL
994;10654;DPL
994;33146;DPL
